composition,time,acetate,biomass,butanol,butyrate,ethanol
3.0,0.7,28.11438332297961,0.63672453028467,0.062187782805430206,0.14073076923077,19.233065610859832
3.0,0.8,31.024092959236928,0.7111301631394547,0.062187782805430206,0.14073076923077,19.233065610859832
3.0,0.9,34.267150817427755,0.7940600092370022,0.062187782805430206,0.14073076923077,19.233065610859832
3.0,1.0,37.889223563573296,0.8866818336159047,0.062187782805430206,0.14073076923077,19.233065610859832
3.0,1.1,41.940056138533876,0.9902676889098395,0.062187782805430206,0.14073076923077,19.233065610859832
3.0,1.2,46.44997589571299,1.1055930909622704,0.062187782805430206,0.14073076923077,19.233065610859832
3.0,1.3,51.49194868845476,1.2345238859137224,0.062187782805430206,0.14073076923077,19.233065610859832
3.0,1.4,57.12454854765882,1.378557899452242,0.062187782805430206,0.14073076923077,19.233065610859832
3.0,1.5,63.410951244483314,1.5393106306556543,0.062187782805430206,0.14073076923077,19.233065610859832
3.0,1.6,70.43859933143519,1.7190181165417573,0.062187782805430206,0.14073076923077,19.233065610859832
3.0,1.7,78.28221120686464,1.9195910184514173,0.062187782805430206,0.14073076923077,19.233065610859832
3.0,1.8,87.02880887825326,2.143254619436344,0.062187782805430206,0.14073076923077,19.233065610859832
3.0,1.9,90.27600959413363,2.246105378287245,0.21616121968071828,0.18897114242998436,20.524737251182625
3.0,2.0,88.9426422331502,2.2461075513524054,0.4843555956646572,0.2729973033701645,22.75833986183766
3.0,2.1,87.62896679871584,2.2461087069878203,0.7525511996145998,0.3570238490360447,24.972214879761253
3.0,2.2,86.33506746093676,2.2461083447340933,1.020748541384977,0.4410509391666587,27.166260275104655
3.0,2.3,85.06078473121701,2.2461085060307133,1.288945314361973,0.5250778510924763,29.340707627308046
3.0,2.4,83.80619782147181,2.2461081769723865,1.5571426641528778,0.6091049437359475,31.49544191967778
3.0,2.5,82.57068642978525,2.246107973084752,1.82533986292019,0.693131989063241,33.631105082033116
3.0,2.6,81.3543200012902,2.2461078254573996,2.0935369921480556,0.7771590126036023,35.747625247916055
3.0,2.7,80.15456267586507,2.2461077091290584,2.361734079467806,0.8611860230140164,37.84753739405178
3.0,2.8,78.96892118859515,2.246107686220453,2.6299310496352852,0.9452129967202467,39.933336962105884
3.0,2.9,77.80127673876076,2.2461076600299013,2.8981280197810753,1.029239970419682,42.001139364307704
3.0,3.0,76.65162932636194,2.2461076305574026,3.166324989905175,1.1132669441123215,44.05094460065725
3.0,3.1,75.51997895139868,2.246107597802958,3.4345219600075847,1.1972939177981652,46.0827526711545
3.0,3.2,74.40632561387098,2.246107561766567,3.702718930088303,1.2813208914772132,48.096563575799465
3.0,3.3,73.31066931377885,2.246107522448229,3.9709159001473298,1.3653478651494653,50.09237731459214
3.0,3.4,72.23301005112226,2.2461074798479452,4.239112870184668,1.449374838814922,52.07019388753253
3.0,3.5,71.17334782590125,2.2461074339657143,4.507309840200316,1.5334018124735829,54.03001329462064
3.0,3.6,70.13168263811578,2.2461073848015376,4.775506810194273,1.6174287861254482,55.97183553585646
3.0,3.7,69.10801448776587,2.246107332355414,5.043703780166538,1.7014557597705178,57.89566061123999
3.0,3.8,68.09437328817594,2.246107294995726,5.311900731743657,1.7854827276523282,59.809459264093974
3.0,3.9,67.09241715590966,2.246107268901068,5.580097668748088,1.8695096909684692,61.71157324124424
3.0,4.0,66.10626412453392,2.246107244580753,5.848294600673144,1.953536652693225,63.59788416984338
3.0,4.1,65.13591419404874,2.2461072220347806,6.1164915275188205,2.0375636128265953,65.46839204989138
3.0,4.2,64.18136736445412,2.246107201263151,6.3846884492851235,2.121590571368581,67.32309688138825
3.0,4.3,63.24262363575006,2.246107182265864,6.652885365972047,2.2056175283191815,69.16199866433399
3.0,4.4,62.31968300793655,2.2461071650429196,6.921082277579596,2.2896444836783973,70.9850973987286
3.0,4.5,61.41254548101361,2.246107149594318,7.1892791841077655,2.3736714374462276,72.79239308457205
3.0,4.6,60.521211054981215,2.246107135920059,7.457476085556559,2.4576983896226725,74.58388572186439
3.0,4.7,59.64567972983938,2.246107124020143,7.725672981925978,2.541725340207733,76.35957531060559
3.0,4.8,58.7859515055881,2.246107113894569,7.993869873216018,2.625752289201408,78.11946185079566
3.0,4.9,57.93202575387406,2.2461071035529243,8.2620667684774,2.709779239439317,79.87354592332795
3.0,5.0,57.09057517378914,2.246107094323268,8.530263661671226,2.7938061890294543,81.61515486077717
3.0,5.1,56.26264672228853,2.246107086413975,8.79846055184999,2.877833137674963,83.34324171115671
3.0,5.2,55.44824039937222,2.246107079825045,9.066657439013692,2.961860085375843,85.05780647446657
3.0,5.3,54.647356205040225,2.2461070745564786,9.334854323162329,3.045887032132093,86.75884915070672
3.0,5.4,53.85999413929253,2.2461070706082755,9.603051204295905,3.129913977943715,88.4463697398772
3.0,5.5,53.08615420212915,2.2461070679804354,9.871248082414414,3.2139409228107074,90.12036824197796
3.0,5.6,52.32583639355008,2.2461070666729586,10.139444957517862,3.2979678667330705,91.78084465700903
3.0,5.7,51.57904071355531,2.246107066685845,10.407641829606249,3.3819948097108057,93.42779898497042
4.0,0.0,9.428128959276071,0.29053167420814635,0.09079864253393713,0.16407692307692395,16.388733031674295
4.0,0.1,10.735188099182682,0.38568650027164936,0.09079864253393713,0.16407692307692395,16.388733031674295
4.0,0.2,12.456315139322658,0.5109857611370854,0.09079864253393713,0.16407692307692395,16.388733031674295
4.0,0.3,14.73672351252614,0.6770010970012583,0.09079864253393713,0.16407692307692395,16.388733031674295
4.0,0.4,17.758157735076786,0.896963636668487,0.09079864253393713,0.16407692307692395,16.388733031674295
4.0,0.5,21.760459367981202,1.1883340147218506,0.09079864253393713,0.16407692307692395,16.388733031674295
4.0,0.6,27.063908831871625,1.574428871385435,0.09079864253393713,0.16407692307692395,16.388733031674295
4.0,0.7,34.092621722527326,2.0861241207744032,0.09079864253393713,0.16407692307692395,16.388733031674295
4.0,0.8,43.37652053827184,2.7619987488448983,0.09079880570672699,0.16407695462216776,16.388737016153033
