composition,trial,time,biomass (g/L),ethanol (mM),acetate (mM),butanol (mM),butyrate (mM)
1.0,1.0,0.0,0.4295291101055829,15.87113695324292,16.893540271493304,0.0298633484162897,0.0701782805429868
1.0,1.0,0.1,0.427480299952799,15.83239186625138,18.391187876850324,0.03222482925839127,0.05694863561020573
1.0,1.0,0.2,0.4259073834344084,15.811894055548297,19.87801421973569,0.03709500171279014,0.0507720123504068
1.0,1.0,0.30000000000000004,0.4248068297390018,15.810818779407578,21.350285747941406,0.04466201873601161,0.05196551828768709
1.0,1.0,0.4,0.4241730687677778,15.830296439495564,22.80407843274635,0.055130989656986706,0.060871569746066334
1.0,1.0,0.5,0.42399840710450837,15.871403404381448,24.23529807918934,0.06872412253002605,0.07785511858459093
1.0,1.0,0.6,0.42427296095722133,15.935152778621344,25.639703422135394,0.08568070865228689,0.10330040245107416
1.0,1.0,0.7,0.42498460746349004,16.02248520615741,27.012932003190407,0.10625692846640558,0.13760722195634648
1.0,1.0,0.7999999999999999,0.42611895580142567,16.134259801985372,28.35052877186646,0.13072546017181053,0.18118675572915455
1.0,1.0,0.8999999999999999,0.42765933939257916,16.271245310222575,29.647977299095817,0.15937487489622754,0.23445693238616022
1.0,1.0,0.9999999999999999,0.4295868299219839,16.43411159277406,30.90073343301434,0.19250880556325767,0.297837385787474
1.0,1.0,1.0999999999999999,0.43188027392658185,16.62342155169176,32.104261166273126,0.2304448802360815,0.37174402654272254
1.0,1.0,1.2,0.43451635203698,16.839623590098977,33.25407042407925,0.27351341501446796,0.4565832693595919
1.0,1.0,1.3,0.4374696608949107,17.08304471641301,34.34575642230761,0.32205586618517035,0.5527459606773046
1.0,1.0,1.4000000000000001,0.4407128170047932,17.353884388539587,35.37504018753659,0.3764230464352429,0.6606010559718666
1.0,1.0,1.5000000000000002,0.4442165819096728,17.65220919429729,36.337809778342034,0.43697311518249143,0.7804890998803157
1.0,1.0,1.6000000000000003,0.44795000721815426,17.977948453587754,37.23016169807745,0.50406935870759,0.9127155652541572
1.0,1.0,1.7000000000000004,0.4518805977823034,18.330890818556785,38.04844194896791,0.5780777812744624,1.0575441104286707
1.0,1.0,1.8000000000000005,0.45597449145199875,18.71068193793482,38.78928614384775,0.6593645340870999,1.2151898159096244
1.0,1.0,1.9000000000000006,0.4601966527396412,19.116823238122855,39.44965806666169,0.7482932143007879,1.3858124639821365
1.0,1.0,2.0000000000000004,0.4645110781042041,19.54867185832366,40.02688605919005,0.8452220715140064,1.5695099267938784
1.0,1.0,2.1000000000000005,0.4688810105475993,20.005441762917453,40.51869660712224,0.9505011639306565,1.7663117314290386
1.0,1.0,2.2000000000000006,0.4732691600467254,20.48620603669019,40.92324450476298,1.0644695105825028,1.9761728721818568
1.0,1.0,2.3000000000000007,0.47763792787451526,20.989900350481328,41.23913899830251,1.187452289639703,2.198967944657039
1.0,1.0,2.400000000000001,0.4819496313848254,21.515327568267246,41.465465335719855,1.319758135549977,2.4344856784966082
1.0,1.0,2.500000000000001,0.4861667266720189,22.061163449169705,41.60180119674693,1.4616765895270623,2.6824239500578413
1.0,1.0,2.600000000000001,0.49025202651099764,22.625963376788047,41.64822753035923,1.613475758622345,2.9423853594657743
1.0,1.0,2.700000000000001,0.4941689109778038,23.20817003536558,41.60533339655796,1.775400237966739,3.2138734594598133
1.0,1.0,2.800000000000001,0.4978815281921988,23.80612193285761,41.474214489788885,1.9476693487423566,3.4962897253341025
1.0,1.0,2.9000000000000012,0.5013549830814695,24.41806265519264,41.256465116766655,2.1304757408000943,3.788931355715124
1.0,1.0,3.0000000000000013,0.5045555122684383,25.04215072482914,40.95416350747982,2.3239844036257313,4.090989990995987
1.0,1.0,3.1000000000000014,0.507450642729357,25.676469919969744,40.56985045764315,2.528332122192922,4.401551431874742
1.0,1.0,3.2000000000000015,0.5100093330677203,26.319039904010463,40.10650143064999,2.743627405518338,4.719596429869889
1.0,1.0,3.3000000000000016,0.5122020955262542,26.967827005624578,39.567492386229944,2.969950905108758,5.0440026093448065
1.0,1.0,3.4000000000000017,0.5140010975865685,27.620754982181154,38.9565597476424,3.20735632842836,5.373547561083941
1.0,1.0,3.5000000000000018,0.5153802418584448,28.275715600290706,38.27775506875844,3.4558718389541303,5.70691312488745
1.0,1.0,3.600000000000002,0.5163152234178376,28.930578865012723,37.535395108566945,3.7155019199723984,6.042690850238685
1.0,1.0,3.700000000000002,0.5167835636075182,29.583202733925184,36.73400816238798,3.9862296640865713,6.379388592187695
1.0,1.0,3.800000000000002,0.5167646197915865,30.231442160171085,35.87827762759025,4.2680194353713,6.715438164202894
1.0,1.0,3.900000000000002,0.5162395703373491,30.87315731843638,34.97298389382534,4.560819836358019,7.049203932609322
1.0,1.0,4.000000000000002,0.5151913746912307,31.50622088313896,34.022945735868284,4.864566898724194,7.378992199633753
1.0,1.0,4.100000000000001,0.5136047084317568,32.128524243474324,33.03296244633182,5.179187404610556,7.703061185760247
1.0,1.0,4.200000000000001,0.5114658730780569,32.73798256217137,32.00775797349516,5.504602236252807,8.019631389609307
1.0,1.0,4.300000000000001,0.5087626811386471,33.33253860588334,30.951928319919745,5.8407296447658785,8.326896075021518
1.0,1.0,4.4,0.505484316853785,33.91016529943751,29.869893413825736,6.187488325404518,8.623031614007735
1.0,1.0,4.5,0.5016211726765079,34.468866980224426,28.765854585080234,6.544800185958903,8.906207400254617
1.0,1.0,4.6,0.4971646629555487,35.00667935597902,27.643758667580375,6.912592697781976,9.174595042489155
1.0,1.0,4.699999999999999,0.49210701514300154,35.52166819202429,26.507269613292493,7.290800723962196,9.426376549628667
1.0,1.0,4.799999999999999,0.4864410395781114,36.01192677762156,25.35974835035509,7.679367726882514,9.65975123057905
1.0,1.0,4.899999999999999,0.4801598790619096,36.475572243078766,24.20424145662981,8.078246266285928,9.872941048360962
1.0,1.0,4.999999999999998,0.47325673887935055,36.910740817226205,23.043479061690512,8.487397708463558,10.064194190587212
1.0,1.0,5.099999999999998,0.4657245985606139,37.315582130266954,21.879882247139932,8.90679107627811,10.231786642337982
1.0,1.0,5.1999999999999975,0.4575559061073484,37.68825268291625,20.71558009746146,9.33640097721713,10.374021572031621
1.0,1.0,5.299999999999997,0.44874225569467113,38.02690860841363,19.552436472976733,9.776204551299797,10.489226362019222
1.0,1.0,5.399999999999997,0.4392740493607839,38.329697866063235,18.392086544568887,10.226177381532844,10.575747130651639
1.0,1.0,5.4999999999999964,0.4291401434490936,38.59475200815511,17.235983155101465,10.686288305284632,10.631940598799341
1.0,2.0,0.0,0.3895731523378603,16.55914660633493,15.069056108597366,0.1804717948717958,0.0609882352941179
1.0,2.0,0.1,0.38512762838739667,16.41790047462869,16.643904588879096,0.1834068583267076,0.03402782592227653
1.0,2.0,0.2,0.3811406920222412,16.288656973433323,18.223931181620188,0.18854937712319855,0.012742910089345978
1.0,2.0,0.30000000000000004,0.3776168662415822,16.172682655737276,19.806052937884978,0.1960532102198521,0.0
1.0,2.0,0.4,0.37455820593828565,16.07120455032526,21.38632910155981,0.20617936434042652,0.0
1.0,2.0,0.5,0.3719633587077363,15.985375359081257,22.959652162994452,0.21934357282809677,0.0
1.0,2.0,0.6,0.3698326808342971,15.916417183082196,24.523634469409913,0.23553826935489972,0.005811248117115042
1.0,2.0,0.7,0.36816341248339857,15.865484349477457,26.074428211497654,0.2549585697529857,0.01903816452624483
1.0,2.0,0.7999999999999999,0.3669503575692007,15.8336726714195,27.60768881342862,0.27786143492380194,0.04011504476782477
1.0,2.0,0.8999999999999999,0.3661860788279279,15.82201605065441,29.11886906260051,0.30452572664855143,0.06950513855939562
1.0,2.0,0.9999999999999999,0.36586082325876695,15.831476189670902,30.603241982341768,0.3352525073431743,0.10769683829430221
1.0,2.0,1.0999999999999999,0.365962466816948,15.86293228967811,32.0559272230284,0.3703651038998509,0.1551991394496838
1.0,2.0,1.2,0.36647648003047967,15.917170843789844,33.47192102046617,0.4102089030314013,0.21253636128550682
1.0,2.0,1.3,0.36738591627330613,15.99487564269063,34.84612971301594,0.4551508474409041,0.2802421245848336
1.0,2.0,1.4000000000000001,0.36867142378919077,16.09661811770227,36.17340674319032,0.5055786050917825,0.3588525935703132
1.0,2.0,1.5000000000000002,0.370311282856944,16.22284815097272,37.4485929982819,0.561899387682862,0.448898998407816
1.0,2.0,1.6000000000000003,0.37228146823141817,16.373885486784545,38.66656026581347,0.6245383993049424,0.550899465680098
1.0,2.0,1.7000000000000004,0.3745557376075107,16.549911879079907,39.82225749807776,0.6939369022581496,0.6653501951427757
1.0,2.0,1.8000000000000005,0.3771057456322369,16.75096410971575,40.91075949199042,0.7705498940505245,0.7927160333807224
1.0,2.0,1.9000000000000006,0.3799011828735198,16.97692800938178,41.927317501471364,0.8548433976603201,0.9334205077843138
1.0,2.0,2.0000000000000004,0.3829099389791738,17.227533605204496,42.86741120922823,0.9472913762918674,1.0878353989178238
1.0,2.0,2.1000000000000005,0.3860982878571202,17.502351513231904,43.72680139345321,1.0483722939808553,1.2562699450912533
1.0,2.0,2.2000000000000006,0.389431093933324,17.800790678141635,44.50158253965412,1.1585653541961372,1.4389597904117268
1.0,2.0,2.3000000000000007,0.39287203632495765,18.12209755180826,45.18823456205414,1.2783464602324863,1.636055806974281
1.0,2.0,2.400000000000001,0.3963838488374991,18.465356781620333,45.78367272657922,1.408183953089867,1.8476129417934575
1.0,2.0,2.500000000000001,0.39992857268093135,18.829493460306896,46.28529480202933,1.5485341945097326,2.0735792617895528
1.0,2.0,2.600000000000001,0.4034678187145362,19.21327696432708,46.69102441688012,1.6998370745485014,2.313785391298049
1.0,2.0,2.700000000000001,0.40696303602813744,19.61532638446024,46.99934956894462,1.862511533851389,2.5679345586483633
1.0,2.0,2.800000000000001,0.4103757832880264,20.034117520269874,47.2093552280651,2.036951200189436,2.835593488028067
1.0,2.0,2.9000000000000012,0.4136679991559299,20.46799138411281,47.32074899425934,2.223520246047041,3.1161843884507334
1.0,2.0,3.0000000000000013,0.41680226853576285,20.915164126391783,47.33387883044609,2.4225495785287285,3.4089783026250045
1.0,2.0,3.1000000000000014,0.4197420807295154,21.373738264370186,47.249741982436944,2.6343334737142947,3.7130900806554052
1.0,2.0,3.2000000000000015,0.4224520760591106,21.841715063306626,47.069984337451544,2.8591267642307407,4.027475236795911
1.0,2.0,3.3000000000000016,0.4248982777211603,22.31700789058819,46.79688965434643,3.0971426805574587,4.350928927733241
1.0,2.0,3.4000000000000017,0.42704830523991444,22.797456333687357,46.433358326101754,3.348551433182221,4.682087258529938
1.0,2.0,3.5000000000000018,0.42887156653253355,23.280840850803795,45.98287560605745,3.613479603773751,5.019431074243386
1.0,2.0,3.600000000000002,0.4303394256315529,23.76489769926237,45.44946953697551,3.8920103894361437,5.3612923336679525
1.0,2.0,3.700000000000002,0.4314253433597025,24.24733387792284,44.83765915632466,4.184184715318314,5.705863084980501
1.0,2.0,3.800000000000002,0.4321049882813484,24.72584180763961,44.152393900976605,4.490003198224573,6.051206975912972
1.0,2.0,3.900000000000002,0.43235631621634035,25.198113476882202,43.39898548292026,4.80942890893909,6.395273135092446
1.0,2.0,4.000000000000002,0.432159616349938,25.66185378921957,42.583033833951205,5.142390845285041,6.735912162272942
1.0,2.0,4.100000000000001,0.4314975226267785,26.11479286396346,41.7103490061997,5.488787993426051,7.070893867782559
1.0,2.0,4.200000000000001,0.4303549897191162,26.554697070040984,40.786871143910524,5.848493823646893,7.397926312149136
1.0,2.0,4.300000000000001,0.428719233227728,26.979378605521696,39.81859079603705,6.221361040677086,7.7146756213808265
1.0,2.0,4.4,0.4265796344483591,27.386703475516295,38.8114719054395,6.607226389244488,8.01878599693802
1.0,2.0,4.5,0.4239276104100236,27.774597767745007,37.77137978198662,7.0059153041528806,8.307899305969274
1.0,2.0,4.6,0.420756450665816,28.14105217302056,36.70401624571962,7.417246191361741,8.579673630097965
1.0,2.0,4.699999999999999,0.41706112260702155,28.48412475005515,35.61486391670647,7.8410341323683115,8.8318001694427
1.0,2.0,4.799999999999999,0.4128380478007246,28.801941981263187,34.50914134762787,8.277093817710028,9.06201794243912
1.0,2.0,4.899999999999999,0.40808485189913823,29.09269821563485,33.39177036195861,8.725241535422157,9.268125786050417
1.0,2.0,4.999999999999998,0.402800091569823,29.3546536359827,32.267356599977425,9.185296064707057,9.447991242191595
1.0,2.0,5.099999999999998,0.39698296127495863,29.586130925144268,31.140183913888322,9.657078351544309,9.599556005608548
1.0,2.0,5.1999999999999975,0.3906329839400088,29.785510835744788,30.014222918487107,10.140409869217196,9.720837701012162
1.0,2.0,5.299999999999997,0.38374968862006764,29.95122689237346,28.893153721567078,10.635109589779939,9.809927844191453
1.0,2.0,5.399999999999997,0.37633227885716436,30.08175947088826,27.780402650281882,11.140989510321093,9.864985916253781
1.0,2.0,5.4999999999999964,0.36837929537669056,30.175629511791037,26.679192673868293,11.65784868814429,9.884229537277106
2.0,1.0,0.0,0.3521466063348435,21.037329411764816,17.183351131221812,0.0675936651583714,0.1467610859728514
2.0,1.0,0.1,0.3541788097201121,21.427323162384038,20.40888805007179,0.06150924777771276,0.16393894071974746
2.0,1.0,0.2,0.3568302567086314,21.882450058963943,23.573293223073883,0.06124789044654217,0.18877893312701605
2.0,1.0,0.30000000000000004,0.3600453870719719,22.404314081627746,26.666713101098903,0.06750766976638001,0.22177479833404634
2.0,1.0,0.4,0.36376545144708183,22.99425329075174,29.679351518507033,0.08101010041286424,0.2634523965453089
2.0,1.0,0.5,0.36792900861179173,23.653326772240597,32.60154730751755,0.10249906882612005,0.31436290387271604
2.0,1.0,0.6,0.3724724644881186,24.38230381172626,35.423849648448424,0.13273958844792327,0.3750760904176237
2.0,1.0,0.7,0.37733064142192074,25.18165539850899,38.13709008559884,0.17251639883263886,0.44617376984860946
2.0,1.0,0.7999999999999999,0.38243736649936805,26.051548114193,40.732450256907086,0.22263242970899622,0.5282434643841574
2.0,1.0,0.8999999999999999,0.3877260667619298,26.99184042431474,43.20152454393609,0.2839071472768867,0.6218722846696598
2.0,1.0,0.9999999999999999,0.39313035959485576,28.002081345820578,45.53637704292533,0.35717479279164643,0.7276409765896252
2.0,1.0,1.0999999999999999,0.3985846274157781,29.081511431823998,47.7295924776194,0.4432825138658105,0.846118038936253
2.0,1.0,1.2,0.40402456653693775,30.229065982123725,49.77432090726011,0.5430883771618442,0.9778537709707015
2.0,1.0,1.3,0.40938770158193605,31.44338036688748,51.664316318999845,0.6574592375141437,1.1233740682886084
2.0,1.0,1.4000000000000001,0.4146138582885564,32.722797334849005,53.39396941767064,0.7872684243005141,1.2831737520660815
2.0,1.0,1.5000000000000002,0.41964558946314995,34.065376169870426,54.95833512609582,0.9333931913901014,1.4577091931606212
2.0,1.0,1.6000000000000003,0.4244285510345031,35.46890356194854,56.35315547140022,1.096711863593079,1.6473899800120613
2.0,1.0,1.7000000000000004,0.42891182636564207,36.93090606815823,57.5748786470547,1.278100601330755,1.8525693802372125
2.0,1.0,1.8000000000000005,0.43304819932197713,38.44866405331833,58.62067509910513,1.4784296964584076,2.073533362134051
2.0,1.0,1.9000000000000006,0.43679437820345024,40.01922702373088,59.488451477849445,1.6985593079814496,2.310487974787531
2.0,1.0,2.0000000000000004,0.44011117380722675,41.63943029002169,60.17686322013447,1.9393345470873289,2.5635449362179963
2.0,1.0,2.1000000000000005,0.44296363611565404,43.30591292402736,60.68532638112,2.2015798275360967,2.8327053489212908
2.0,1.0,2.2000000000000006,0.4453211550850093,45.01513699807642,61.014029118650626,2.486092411054351,3.117841551387655
2.0,1.0,2.3000000000000007,0.44715753110223494,46.76340811851483,61.16394295318745,2.7936350983101454,3.418677223527765
2.0,1.0,2.400000000000001,0.4484510209837247,48.546897281132686,61.13683359227149,3.1249280446926284,3.7347659909064608
2.0,1.0,2.500000000000001,0.4491843650351556,50.36166408436791,60.93527073465702,3.480639716240547,4.065468915493755
2.0,1.0,2.600000000000001,0.449344800039436,52.20368133264973,60.5626358752673,3.861377043885863,4.409931414597783
2.0,1.0,2.700000000000001,0.4489240620748661,54.068861046865,60.02312674413246,4.2676748823080946,4.767060306877271
2.0,1.0,2.800000000000001,0.4479183818963599,55.953081869485786,59.32175666133095,4.699984930534352,5.135501835833425
2.0,1.0,2.9000000000000012,0.4463284740153243,57.85221780783442,58.46434681189447,5.158664322004717,5.513621655199772
2.0,1.0,3.0000000000000013,0.44415951898470296,59.76216820085058,57.45750927784685,5.643964137860364,5.899487860573903
2.0,1.0,3.1000000000000014,0.44142113684591505,61.678888724744624,56.308618647775205,6.1560181338652376,6.290858204083837
2.0,1.0,3.2000000000000015,0.4381273475671088,63.59842317304023,55.02577019204516,6.694831993746779,6.685172614628285
2.0,1.0,3.3000000000000016,0.43429651290625926,65.51693566224435,53.61772296863164,7.260273424320144,7.0795520529536065
2.0,1.0,3.4000000000000017,0.4299512526517995,67.43074283175424,52.09382682079078,7.852063386470455,7.470804545886496
2.0,1.0,3.5000000000000018,0.4251183265672979,69.33634552973705,50.46393303373902,8.469768707971124,7.8554389641689895
2.0,1.0,3.600000000000002,0.41982847302654364,71.23045941688103,48.7382893993408,9.11279624787474,8.229686735855758
2.0,1.0,3.700000000000002,0.41411619469057415,73.11004388030267,46.927421538727046,9.780388680131663,8.58953123837853
2.0,1.0,3.800000000000002,0.4080194813913701,74.97232864124834,45.042003469000356,10.47162184025656,8.930744108009675
2.0,1.0,3.900000000000002,0.4015794616518663,76.81483746249286,43.09272147985625,11.185403440390077,9.24892718134406
2.0,1.0,4.000000000000002,0.39483997473849913,78.63540842061266,41.09013630280194,11.920472814787628,9.539558276544957
2.0,1.0,4.100000000000001,0.387847057075915,80.43221030370971,39.044549219634966,12.675401218797731,9.798038574863329
2.0,1.0,4.200000000000001,0.380648338523296,82.20375482085568,36.96587809445656,13.448592080210595,10.019739009896764
2.0,1.0,4.300000000000001,0.3732923459082373,83.94890446138801,34.863549289372386,14.238280499345919,10.20004284264536
2.0,1.0,4.4,0.3658277134240018,85.66687600847676,32.74641104859671,15.042531217521397,10.334381504650807
2.0,1.0,4.5,0.3583023006568554,87.35723988908927,30.62267326466798,15.859234221748778,10.418260825656812
2.0,2.0,0.0,0.3697864253393684,24.3372380090499,15.398151131221802,0.0680099547511315,0.031273303167421
2.0,2.0,0.1,0.3714376117510854,24.813773774923725,18.441268431244012,0.058205793028696134,0.014086286060048931
2.0,2.0,0.2,0.37368849093997997,25.35423565151324,21.43394348409401,0.05175265263473928,0.0
2.0,2.0,0.30000000000000004,0.37649492520293554,25.96044370165384,24.36866558427293,0.049004864720356194,0.0
2.0,2.0,0.4,0.37979900085846713,26.63384786757654,27.234635195179038,0.050948264385256105,0.0
2.0,2.0,0.5,0.383554643169464,27.37585161875417,30.02563950236469,0.05774850517688573,0.0
2.0,2.0,0.6,0.3877148111860232,28.18768525240689,32.73575613979219,0.06955515233570789,0.0
2.0,2.0,0.7,0.3922318589236215,29.07040485910571,35.35939725569298,0.08649957500644201,0.0
2.0,2.0,0.7999999999999999,0.3970578904711384,30.024892808808243,37.891347541253836,0.10869302391481706,0.0015258741629253338
2.0,2.0,0.8999999999999999,0.40214337455484805,31.05183302944049,40.32630625761127,0.13631381617617502,0.004215715116805541
2.0,2.0,0.9999999999999999,0.4074394805837467,32.1517333721028,42.65952064374159,0.16949704784271769,0.007591741449667211
2.0,2.0,1.0999999999999999,0.41289857778679273,33.32493488648897,44.88684549924138,0.20832614569107727,0.011086136899791654
2.0,2.0,1.2,0.4184746731891759,34.57162305142729,47.004786111545435,0.2528260263955144,0.014031018555303375
2.0,2.0,1.3,0.4241238189755395,35.89184119426856,49.01053607694299,0.3029557666024911,0.01564803870892888
2.0,2.0,1.4000000000000001,0.4298044830534105,37.285506006496256,50.90201031485966,0.3586007165625614,0.015037415495149276
2.0,2.0,1.5000000000000002,0.4354778785800465,38.752425055842224,52.67787380391693,0.4195639667548815,0.011166130468404844
2.0,2.0,1.6000000000000003,0.44110824846129143,40.292316200270704,54.33756680451619,0.48555704931756166,0.002854965879609494
2.0,2.0,1.7000000000000004,0.44666310337288756,41.90482881772054,55.88132758683047,0.5561897222990748,0.0
2.0,2.0,1.8000000000000005,0.4520999188635978,43.589360283265485,57.30657170857411,0.6316152786512117,0.0
2.0,2.0,1.9000000000000006,0.45738090220731514,45.34520318176725,58.61199095015519,0.7118081485341545,0.0
2.0,2.0,2.0000000000000004,0.46247341705978134,47.17158173132173,59.7975990880563,0.7965462455174315,0.0
2.0,2.0,2.1000000000000005,0.4673465682848816,49.067632914717784,60.863765198963634,0.8855750279960656,0.0
2.0,2.0,2.2000000000000006,0.47197111791969865,51.03241429628833,61.811188272934935,0.9786069226541979,0.0
2.0,2.0,2.3000000000000007,0.47631937539013497,53.06491141324732,62.640871086478924,1.0753207125543578,0.0
2.0,2.0,2.400000000000001,0.4803650648902144,55.16404466977803,63.354093774895716,1.1753608757517906,0.0
2.0,2.0,2.500000000000001,0.48408317271302814,57.32867567134965,63.9523874901765,1.2783368612653245,0.0
2.0,2.0,2.600000000000001,0.4874497770902787,59.55761295116102,64.43750847700284,1.3838222902058857,0.0
2.0,2.0,2.700000000000001,0.4904418630437151,61.84961704870733,64.81141284816087,1.491354070127792,0.0
2.0,2.0,2.800000000000001,0.49303712429718677,64.20340490866478,65.076232291329,1.600431411086556,0.0
2.0,2.0,2.9000000000000012,0.4952137540559365,66.61765357726003,65.23425089562531,1.7105147314490234,0.0
2.0,2.0,3.0000000000000013,0.4969502261974549,69.09100317814523,65.28788324764182,1.8210244409357113,0.0
2.0,2.0,3.1000000000000014,0.49822506782031595,71.62205915542732,65.23965391413424,1.9313395872280605,0.0
2.0,2.0,3.2000000000000015,0.4990166239080574,74.20939377291003,65.0921784038735,2.0407963507909823,0.0
2.0,2.0,3.3000000000000016,0.49930281451756015,76.85154686373342,64.84814568264707,2.148686370388895,0.0
2.0,2.0,3.4000000000000017,0.4990608840215367,79.54702582388043,64.51030230489359,2.254254879014625,0.0
2.0,2.0,3.5000000000000018,0.4982671422545154,82.29430484192498,64.08143822378071,2.35669862637263,0.0
2.0,2.0,3.600000000000002,0.4968966961536958,85.09182335893667,63.56437434598378,2.455163560055991,0.0
2.0,2.0,3.700000000000002,0.4949231708785875,87.93798374824503,62.96195191292842,2.548742232343493,0.0
2.0,2.0,3.800000000000002,0.4923184181286012,90.83114820237964,62.277023813062705,2.6364708939116244,0.0
2.0,2.0,3.900000000000002,0.48905220947907974,93.76963481219148,61.51244796338889,2.7173262285000437,0.0
2.0,2.0,4.000000000000002,0.4850919117322527,96.75171281652251,60.67108294324456,2.790221674612258,0.0
