composition,trial,time,biomass (g/L),ethanol (mM),acetate (mM),butanol (mM),butyrate (mM)
1.0,1.0,0.0,0.4295291101055829,15.87113695324292,16.893540271493304,0.0298633484162897,0.0701782805429868
1.0,1.0,0.1,0.42575922562731605,15.658972193923805,17.48258280310951,0.03191597141420684,0.07685364297592846
1.0,1.0,0.2,0.42196428475936043,15.401433812991012,18.63031972797952,0.03544030263853809,0.08134801341443922
1.0,1.0,0.30000000000000004,0.42024255690388257,15.113986326477525,20.57401349445438,0.03841716133539681,0.08255414290837418
1.0,1.0,0.4,0.420515744665001,14.744348798466318,23.250897710464628,0.04187303937892194,0.08780554343595123
1.0,1.0,0.5,0.42833009852192844,14.384286217527647,26.61501509763253,0.04571189525343961,0.09385655711056226
1.0,1.0,0.6,0.43653000344543635,13.978536969706838,30.289895350230633,0.05052666143497053,0.11612053571868128
1.0,1.0,0.7,0.4439801159497141,13.602501986680059,34.20299439238006,0.060288173827806525,0.16488804497664328
1.0,1.0,0.7999999999999999,0.4522575731248919,13.227362010567933,38.203317787702716,0.07906747080533892,0.25384836774588065
1.0,1.0,0.8999999999999999,0.46032362112101344,12.833222747890833,42.79858262087861,0.09999139342683519,0.37752716230978894
1.0,1.0,0.9999999999999999,0.4688455829826812,12.4368588821205,47.40901104064891,0.1372440773442252,0.5534298925207553
1.0,1.0,1.0999999999999999,0.47751271614363794,12.090554187380405,51.435209509856946,0.1857956834995081,0.7394293561039302
1.0,1.0,1.2,0.48656407684176334,11.870808108755156,55.27697058538777,0.26468742504227954,0.9676346165749837
1.0,1.0,1.3,0.4956181742092171,11.908073828158107,58.27880079210681,0.3889046070106387,1.2357811208399512
1.0,1.0,1.4000000000000001,0.5042174680353448,12.073631948581037,61.031027193335206,0.5478076588360017,1.5591710509400187
1.0,1.0,1.5000000000000002,0.512920501357271,12.285804159463469,63.198130247680986,0.7572355113835185,1.904566555556068
1.0,1.0,1.6000000000000003,0.52118457213943,12.58689147026137,64.00683236740582,1.006787380886566,2.2510119018839503
1.0,1.0,1.7000000000000004,0.5298119380088547,12.941548394510692,64.66868994548518,1.2656154403543327,2.593819100100517
1.0,1.0,1.8000000000000005,0.5380121187349913,13.334009027466829,64.8687702150696,1.5386388088485852,2.928900429389631
1.0,1.0,1.9000000000000006,0.5452345874917248,13.692507325952139,64.773531912508,1.8213677938759583,3.256696093122582
1.0,1.0,2.0000000000000004,0.5523043357948922,13.917705727252468,64.35484348428855,2.123694373416661,3.5790267872700654
1.0,1.0,2.1000000000000005,0.5594013791314577,14.141162024771695,63.877801076623236,2.454210002975973,3.896141160830142
1.0,1.0,2.2000000000000006,0.5690671089692986,14.45082358599848,63.41827042014383,2.7986956808693044,4.209882921558104
1.0,1.0,2.3000000000000007,0.5784855011530952,14.758298481671225,62.971780915814634,3.149678885965825,4.5002042137199405
1.0,1.0,2.400000000000001,0.5878355528660881,15.294802159018376,62.56850023193501,3.5038872602069264,4.787894403997236
1.0,1.0,2.500000000000001,0.5968300677874413,15.817800136191384,62.17799130969627,3.8591870042546916,5.070157571583799
1.0,1.0,2.600000000000001,0.6057782093517594,16.365759030949874,61.74244516801513,4.2241226654807225,5.366912613600607
1.0,1.0,2.700000000000001,0.6147858332474716,16.924469918419305,61.28127963515114,4.590558709436769,5.670103576672227
1.0,1.0,2.800000000000001,0.6234848717090101,17.557933309037036,60.79432871852282,4.959889231414792,5.982854050459377
1.0,1.0,2.9000000000000012,0.6323324146685017,18.187706659066937,60.275225818418136,5.330937364360279,6.295850617180742
1.0,1.0,3.0000000000000013,0.6403386899618357,18.825428932572763,59.64182853822067,5.702947849169589,6.595221533724875
1.0,1.0,3.1000000000000014,0.6477701518203348,19.458155470607227,58.94800149659508,6.074965250591697,6.86894789293128
1.0,1.0,3.2000000000000015,0.6534918136626735,20.075005620382075,58.04764342702379,6.450973464697855,7.14316572711821
1.0,1.0,3.3000000000000016,0.6589899627922348,20.660206738129933,57.16826516686834,6.830377302951106,7.438769318895965
1.0,1.0,3.4000000000000017,0.6639579260782279,21.297381478204677,56.347717715107365,7.213595034761781,7.747856947361016
1.0,1.0,3.5000000000000018,0.6686785957772058,22.034300380534305,55.53580146862321,7.605964619813749,8.055497837084308
1.0,1.0,3.600000000000002,0.6734039720318827,22.799921908578053,54.663919958316605,8.00178044876071,8.365050565659333
1.0,1.0,3.700000000000002,0.6781282968614648,23.603846465300542,53.793616826093434,8.39886245853898,8.691541380555492
1.0,1.0,3.800000000000002,0.6825380306081102,24.420472883575318,52.93094528738684,8.797617307449409,9.03594876590985
1.0,1.0,3.900000000000002,0.6869147120761518,25.2637138031927,52.081836216757594,9.198043211611775,9.382445796309963
1.0,1.0,4.000000000000002,0.69119809151534,26.08704719122082,51.24944489340868,9.60786249180987,9.72952682850014
1.0,1.0,4.100000000000001,0.6951311818196434,26.903494025749392,50.444231934617996,10.029140973890348,10.050251004213461
1.0,1.0,4.200000000000001,0.6985334155540461,27.725678604723992,49.65613885825782,10.46025213814626,10.35684433422032
1.0,1.0,4.300000000000001,0.7017847428262136,28.522315783469693,48.81423294414334,10.90198984680198,10.693365939390928
1.0,1.0,4.4,0.7049271375603309,29.30819913283889,47.966703894057545,11.361053707932678,11.020257186513769
1.0,1.0,4.5,0.7079447129960995,30.082593950494708,47.073790273214094,11.825185428001824,11.341510731369043
1.0,1.0,4.6,0.7109464876027952,30.855366966887363,46.125500607761545,12.31372948345384,11.644702770512591
1.0,1.0,4.699999999999999,0.7139600280434468,31.628659172372437,45.163006169925076,12.807935737917164,11.93084732075626
