composition,trial,time,CO,CO2,H2,acetate,biomass,butanol,butyrate,ethanol,flow rate,acetate_0,biomass_0,butanol_0,butyrate_0,ethanol_0
6,1,1.9,0.5000000000000027,0.188000000000001,0.31300000000000167,34.111084162896105,0.3030171945701373,0.4003312217194592,8.21239276018104,1.8592000000000102,5.000000000000027,8.843519457013622,0.2974977375565626,0.03128235294117664,0.17326968325791953,5.638690497737587
6,1,2.0,0.5000000000000027,0.188000000000001,0.31300000000000167,35.43154208144816,0.30531945701357627,0.4777520361990977,8.782962895927648,1.837609049773766,5.000000000000027,8.843519457013622,0.2974977375565626,0.03128235294117664,0.17326968325791953,5.638690497737587
6,1,2.1,0.5000000000000027,0.188000000000001,0.31300000000000167,36.73933484162916,0.3067194570135763,0.5684705882352972,9.324877828054348,1.9062624434389246,5.000000000000027,8.843519457013622,0.2974977375565626,0.03128235294117664,0.17326968325791953,5.638690497737587
6,1,2.2,0.5000000000000027,0.188000000000001,0.31300000000000167,37.99014932126717,0.30718280542986587,0.6589502262443474,9.835095927601863,2.023809049773767,5.000000000000027,8.843519457013622,0.2974977375565626,0.03128235294117664,0.17326968325791953,5.638690497737587
6,1,2.3,0.5000000000000027,0.188000000000001,0.31300000000000167,39.2823484162898,0.3068588235294134,0.7650660633484204,10.341374660633539,2.229460633484175,5.000000000000027,8.843519457013622,0.2974977375565626,0.03128235294117664,0.17326968325791953,5.638690497737587
6,1,2.4,0.5000000000000027,0.188000000000001,0.31300000000000167,40.56506968325814,0.30587149321267126,0.8854895927601858,10.819984615384675,2.515776470588249,5.000000000000027,8.843519457013622,0.2974977375565626,0.03128235294117664,0.17326968325791953,5.638690497737587
6,1,2.5,0.5000000000000027,0.188000000000001,0.31300000000000167,41.793988235294336,0.3045900452488704,1.0177438914027204,11.252672398190104,2.8675773755656264,5.000000000000027,8.843519457013622,0.2974977375565626,0.03128235294117664,0.17326968325791953,5.638690497737587
6,1,2.6,0.5000000000000027,0.188000000000001,0.31300000000000167,42.93063981900475,0.3032199095022641,1.1577239819004588,11.626522171945762,3.262284162895945,5.000000000000027,8.843519457013622,0.2974977375565626,0.03128235294117664,0.17326968325791953,5.638690497737587
6,1,2.7,0.5000000000000027,0.188000000000001,0.31300000000000167,43.942829864253625,0.30221176470588396,1.3003764705882424,11.933823529411827,3.6697791855203814,5.000000000000027,8.843519457013622,0.2974977375565626,0.03128235294117664,0.17326968325791953,5.638690497737587
6,1,2.8,0.5000000000000027,0.188000000000001,0.31300000000000167,44.95984615384639,0.3017140271493228,1.4545981900452567,12.22842533936658,4.091800000000022,5.000000000000027,8.843519457013622,0.2974977375565626,0.03128235294117664,0.17326968325791953,5.638690497737587
6,1,2.9,0.5000000000000027,0.188000000000001,0.31300000000000167,45.88605248868802,0.3014895927601826,1.6181375565610947,12.463676923076989,4.549453393665182,5.000000000000027,8.843519457013622,0.2974977375565626,0.03128235294117664,0.17326968325791953,5.638690497737587
6,1,3.0,0.5000000000000027,0.188000000000001,0.31300000000000167,46.71415022624459,0.3014361990950242,1.7897004524886975,12.637616289592827,5.039133031674234,5.000000000000027,8.843519457013622,0.2974977375565626,0.03128235294117664,0.17326968325791953,5.638690497737587
6,1,3.1,0.5000000000000027,0.188000000000001,0.31300000000000167,47.442587330317,0.30157194570135903,1.9674678733031778,12.752085067873372,5.555178280543016,5.000000000000027,8.843519457013622,0.2974977375565626,0.03128235294117664,0.17326968325791953,5.638690497737587
6,1,3.2,0.5000000000000027,0.188000000000001,0.31300000000000167,48.075558371040984,0.30196742081448125,2.1490959276018216,12.812660633484231,6.0898742081448285,5.000000000000027,8.843519457013622,0.2974977375565626,0.03128235294117664,0.17326968325791953,5.638690497737587
6,1,3.3,0.5000000000000027,0.188000000000001,0.31300000000000167,48.62293393665185,0.30247511312217357,2.3317158371040847,12.828385520362058,6.633451583710443,5.000000000000027,8.843519457013622,0.2974977375565626,0.03128235294117664,0.17326968325791953,5.638690497737587
